scenario,window_index,start_time_sec,end_time_sec,state,label,audio_rms,audio_peak,audio_crest_factor,audio_kurtosis,audio_hilbert_env_mean,audio_hilbert_env_std,audio_hilbert_env_peak,audio_hilbert_env_crest,audio_hilbert_env_kurtosis,audio_shockwave_energy_ratio,audio_shockwave_pulse_count,audio_stft_2k8_db,audio_stft_harmonic_db,audio_spectral_centroid
abnormal_high_speed_20kph,261,186.4284,187.1386,abnormal,1,0.048266,0.179047,3.7096,-0.3452,0.061767,0.029051,0.185807,3.0082,-0.1154,0.1724,77,-58.15,-64.23,3631.8
abnormal_high_speed_20kph,262,187.1424,187.8526,abnormal,1,0.050736,0.177269,3.494,-0.3824,0.064864,0.030675,0.187731,2.8942,-0.345,0.168,87,-57.43,-64.33,3574.5
abnormal_high_speed_20kph,263,187.8584,188.5682,abnormal,1,0.05255,0.20191,3.8422,-0.4078,0.067319,0.031484,0.203122,3.0173,-0.291,0.1662,78,-58.67,-64.28,3609.5
abnormal_high_speed_20kph,264,188.5687,189.2825,abnormal,1,0.055061,0.201346,3.6568,-0.3986,0.070494,0.033076,0.229107,3.25,-0.2927,0.1674,77,-58.97,-64.21,3575.9
abnormal_high_speed_20kph,265,189.2827,189.9982,abnormal,1,0.056082,0.182387,3.2521,-0.4501,0.072138,0.032962,0.19826,2.7483,-0.3279,0.166,76,-58.61,-64.49,3547.5
abnormal_high_speed_20kph,266,189.9989,190.7085,abnormal,1,0.052903,0.181235,3.4258,-0.3733,0.067578,0.032103,0.182151,2.6954,-0.4228,0.1688,94,-56.61,-63.74,3627.0
abnormal_high_speed_20kph,267,190.7125,191.4227,abnormal,1,0.051442,0.197776,3.8446,-0.2856,0.065261,0.03215,0.200239,3.0683,-0.2346,0.1778,78,-56.36,-64.21,3593.3
abnormal_high_speed_20kph,268,191.4283,192.1385,abnormal,1,0.052227,0.17767,3.4019,-0.332,0.066455,0.032235,0.185458,2.7907,-0.3449,0.1727,81,-57.72,-64.26,3577.4
abnormal_high_speed_20kph,269,192.1425,192.8524,abnormal,1,0.050326,0.183008,3.6365,-0.3693,0.064258,0.030598,0.18997,2.9564,-0.355,0.1702,90,-58.25,-64.05,3638.4
abnormal_high_speed_20kph,270,192.8583,193.5684,abnormal,1,0.047488,0.161603,3.403,-0.2702,0.06032,0.029525,0.166946,2.7677,-0.2813,0.1781,80,-57.68,-64.67,3643.0
abnormal_high_speed_20kph,271,193.5686,194.2823,abnormal,1,0.045397,0.159793,3.5199,-0.1504,0.057117,0.029315,0.18214,3.1889,-0.153,0.1879,93,-56.83,-64.5,3640.9
abnormal_high_speed_20kph,272,194.2828,194.9984,abnormal,1,0.042938,0.210786,4.9091,-0.0658,0.054048,0.02768,0.214265,3.9644,0.1872,0.1913,95,-55.79,-64.03,3705.0
abnormal_high_speed_20kph,273,194.9986,195.7087,abnormal,1,0.042087,0.158619,3.7688,0.0082,0.052464,0.028111,0.168221,3.2064,0.0186,0.1993,84,-57.4,-64.73,3677.0
abnormal_high_speed_20kph,274,195.7122,196.4228,abnormal,1,0.042231,0.21656,5.128,0.1216,0.052713,0.028074,0.219049,4.1555,0.6433,0.2069,83,-58.87,-64.57,3666.0
abnormal_high_speed_20kph,275,196.4285,197.1387,abnormal,1,0.040617,0.176831,4.3537,-0.0446,0.050794,0.026821,0.188645,3.7139,0.2493,0.1929,84,-58.29,-64.25,3742.9
abnormal_high_speed_20kph,276,197.1421,197.8521,abnormal,1,0.041906,0.159534,3.807,-0.1687,0.052709,0.027091,0.163864,3.1088,-0.2432,0.1852,101,-57.34,-64.34,3675.9
abnormal_high_speed_20kph,277,197.8585,198.5686,abnormal,1,0.040944,0.144138,3.5204,-0.1342,0.051462,0.026541,0.16553,3.2166,-0.1325,0.1882,95,-57.22,-64.42,3705.8
abnormal_high_speed_20kph,278,198.5688,199.282,abnormal,1,0.042036,0.187253,4.4546,0.0631,0.052416,0.028045,0.189125,3.6081,0.305,0.2028,86,-58.46,-64.54,3693.0
abnormal_high_speed_20kph,279,199.2829,199.9986,abnormal,1,0.042601,0.173815,4.0801,-0.1389,0.053709,0.027295,0.176842,3.2926,0.0194,0.1895,86,-57.5,-64.39,3665.2
abnormal_high_speed_20kph,280,199.9988,200.7089,abnormal,1,0.044386,0.179647,4.0473,-0.1392,0.056066,0.028228,0.189484,3.3796,0.1759,0.1894,83,-57.86,-64.63,3605.8
abnormal_high_speed_20kph,281,200.712,201.4229,abnormal,1,0.045825,0.171972,3.7528,-0.334,0.058289,0.028324,0.173137,2.9703,-0.3142,0.1723,84,-57.47,-64.35,3622.8
abnormal_high_speed_20kph,282,201.4287,202.1389,abnormal,1,0.047289,0.161508,3.4154,-0.2787,0.059994,0.029551,0.16865,2.8111,-0.3301,0.1768,86,-57.11,-64.36,3592.8
abnormal_high_speed_20kph,283,202.142,202.8519,abnormal,1,0.05137,0.170533,3.3197,-0.4174,0.065599,0.031217,0.193315,2.9469,-0.5046,0.1644,81,-58.59,-63.73,3603.5
abnormal_high_speed_20kph,284,202.8587,203.5688,abnormal,1,0.050425,0.177937,3.5288,-0.4314,0.064474,0.03047,0.179091,2.7777,-0.4985,0.1639,88,-58.45,-64.54,3582.2
abnormal_high_speed_20kph,285,203.569,204.2818,abnormal,1,0.050002,0.15831,3.1661,-0.4843,0.064143,0.029766,0.169396,2.6409,-0.5105,0.1601,85,-58.65,-64.34,3572.5
abnormal_high_speed_20kph,286,204.283,204.9988,abnormal,1,0.047287,0.162381,3.4339,-0.335,0.060179,0.029167,0.172325,2.8636,-0.3579,0.1729,94,-57.34,-63.8,3596.3
abnormal_high_speed_20kph,287,204.999,205.7092,abnormal,1,0.036031,0.146971,4.079,0.0007,0.045198,0.023529,0.152817,3.381,0.1155,0.1975,111,-54.41,-64.49,3722.2
abnormal_high_speed_20kph,288,205.7116,206.4232,abnormal,1,0.01551,0.102122,6.5841,2.334,0.018088,0.012409,0.110267,6.0962,4.6411,0.3238,92,-59.0,-65.22,4679.2
abnormal_high_speed_20kph,289,206.4289,207.1393,abnormal,1,0.028643,0.143777,5.0197,0.6971,0.034863,0.020623,0.15364,4.4069,1.1714,0.2418,113,-55.54,-63.27,4006.7
abnormal_high_speed_20kph,290,207.1416,207.8516,abnormal,1,0.016358,0.079937,4.8868,0.7904,0.019784,0.01199,0.085874,4.3406,1.3952,0.2506,118,-57.92,-64.88,4484.2
abnormal_high_speed_20kph,291,207.8591,208.5692,abnormal,1,0.025777,0.113604,4.4071,0.3458,0.031972,0.017513,0.116131,3.6323,0.8433,0.2235,102,-56.64,-63.86,4004.9
abnormal_high_speed_20kph,292,208.5694,209.2814,abnormal,1,0.028321,0.141591,4.9994,0.2995,0.035052,0.019379,0.157193,4.4846,1.055,0.2168,94,-56.85,-64.4,3912.5
abnormal_high_speed_20kph,293,209.2832,209.9992,abnormal,1,0.029911,0.13583,4.5412,0.0312,0.037396,0.01977,0.140944,3.769,0.4302,0.2047,98,-57.78,-62.03,4051.6
abnormal_high_speed_20kph,294,209.9997,210.7097,abnormal,1,0.029923,0.17773,5.9395,0.297,0.037166,0.020236,0.180245,4.8497,1.0641,0.2177,98,-54.83,-62.92,4095.7
abnormal_high_speed_20kph,295,210.7113,211.4233,abnormal,1,0.028604,0.145059,5.0713,0.7579,0.035001,0.020282,0.151773,4.3363,2.102,0.2488,80,-54.62,-64.3,4038.8
abnormal_high_speed_20kph,296,211.429,212.1392,abnormal,1,0.034536,0.172988,5.0089,0.3944,0.042537,0.024002,0.183942,4.3243,0.8381,0.2227,87,-54.99,-62.32,4066.9
abnormal_high_speed_20kph,297,212.1413,212.8515,abnormal,1,0.03686,0.151899,4.121,0.3493,0.045498,0.025441,0.15468,3.3997,0.8096,0.2274,68,-54.27,-63.44,3986.9
abnormal_high_speed_20kph,298,212.8583,213.5683,abnormal,1,0.041742,0.173506,4.1566,0.0874,0.052395,0.027195,0.178525,3.4073,0.7984,0.2124,76,-54.55,-62.4,3969.1
abnormal_high_speed_20kph,299,213.5692,214.2811,abnormal,1,0.042029,0.19237,4.5771,0.0729,0.052538,0.027797,0.193543,3.6839,0.5515,0.2055,72,-55.08,-63.72,3816.1
abnormal_high_speed_20kph,300,214.2834,214.9983,abnormal,1,0.04483,0.188315,4.2007,0.1136,0.056172,0.029397,0.194392,3.4607,0.7163,0.2109,69,-55.11,-62.34,3887.1
abnormal_high_speed_20kph,301,214.9992,215.7092,abnormal,1,0.047313,0.186613,3.9442,0.0459,0.059247,0.031093,0.190403,3.2137,0.3317,0.2045,66,-54.98,-64.14,3754.5
abnormal_high_speed_20kph,302,215.7111,216.4235,abnormal,1,0.050632,0.183983,3.6337,-0.2105,0.063757,0.032592,0.198601,3.115,-0.1216,0.1841,76,-54.85,-62.07,3896.0
abnormal_high_speed_20kph,303,216.4292,217.1394,abnormal,1,0.050633,0.17112,3.3796,-0.3157,0.064523,0.031053,0.187865,2.9116,-0.1895,0.1761,90,-54.02,-62.58,3829.0
abnormal_high_speed_20kph,304,217.141,217.8512,abnormal,1,0.046768,0.169147,3.6167,-0.249,0.059346,0.0292,0.173595,2.9252,-0.1056,0.1843,76,-55.19,-63.93,3735.3
abnormal_high_speed_20kph,305,217.8583,218.5682,abnormal,1,0.040775,0.156185,3.8304,-0.2253,0.051603,0.025737,0.160519,3.1106,-0.1844,0.1827,78,-54.06,-64.07,3863.5
abnormal_high_speed_20kph,306,218.5693,219.2809,abnormal,1,0.036954,0.167341,4.5284,0.1128,0.045741,0.025278,0.171535,3.7502,0.1612,0.2036,85,-54.08,-63.64,3893.4
abnormal_high_speed_20kph,307,219.2836,219.9982,abnormal,1,0.030034,0.170963,5.6923,1.8707,0.03431,0.025039,0.174839,5.0959,2.0135,0.3024,78,-50.7,-62.27,4364.4
abnormal_high_speed_20kph,308,219.9994,220.7094,abnormal,1,0.04422,0.158089,3.575,-0.3167,0.056378,0.027063,0.158304,2.8079,-0.2457,0.1761,75,-57.1,-64.18,3656.6
abnormal_high_speed_20kph,309,220.711,221.4237,abnormal,1,0.043324,0.145887,3.3673,-0.3618,0.055189,0.026612,0.153646,2.784,-0.4467,0.1681,104,-57.65,-63.44,3652.5
abnormal_high_speed_20kph,310,221.4286,222.1395,abnormal,1,0.049999,0.172505,3.4502,-0.3421,0.063607,0.030885,0.174772,2.7477,-0.3886,0.1708,83,-57.63,-63.71,3621.4
abnormal_high_speed_20kph,311,222.1407,222.8507,abnormal,1,0.049174,0.155598,3.1642,-0.4123,0.062755,0.029966,0.174085,2.774,-0.5628,0.1628,94,-57.28,-63.56,3634.3
abnormal_high_speed_20kph,312,222.8582,223.5682,abnormal,1,0.048643,0.17501,3.5979,-0.3368,0.061854,0.030105,0.177287,2.8662,-0.4337,0.1711,81,-57.73,-64.06,3587.3
abnormal_high_speed_20kph,313,223.5695,224.2806,abnormal,1,0.047419,0.156808,3.3069,-0.3544,0.06029,0.029362,0.174869,2.9004,-0.4371,0.1695,92,-58.07,-64.2,3583.9
abnormal_high_speed_20kph,314,224.2838,224.9982,abnormal,1,0.040135,0.158806,3.9568,-0.025,0.050049,0.026771,0.167446,3.3457,-0.1225,0.1969,99,-56.91,-63.94,3697.7
abnormal_high_speed_20kph,315,224.9994,225.7097,abnormal,1,0.034935,0.137729,3.9425,0.2228,0.043261,0.02386,0.151688,3.5063,0.4532,0.2164,103,-56.35,-64.63,3739.0
abnormal_high_speed_20kph,316,225.7106,226.4238,abnormal,1,0.037783,0.152092,4.0254,0.1561,0.046815,0.025758,0.157116,3.3561,0.224,0.2093,93,-57.37,-64.14,3752.4
abnormal_high_speed_20kph,317,226.4287,227.1396,abnormal,1,0.043782,0.166204,3.7962,-0.21,0.055435,0.02758,0.169401,3.0559,0.0407,0.1872,83,-57.87,-63.59,3749.8
abnormal_high_speed_20kph,318,227.1405,227.8506,abnormal,1,0.046717,0.169849,3.6357,-0.3593,0.059656,0.028392,0.190523,3.1937,0.0757,0.1768,66,-57.19,-64.1,3738.8
abnormal_high_speed_20kph,319,227.8582,228.5681,abnormal,1,0.047446,0.224386,4.7293,-0.2083,0.060561,0.028891,0.235794,3.8935,0.5043,0.1837,79,-56.92,-63.39,3793.0
abnormal_high_speed_20kph,320,228.5697,229.2803,abnormal,1,0.047638,0.16193,3.3992,-0.4707,0.061479,0.027551,0.176053,2.8636,-0.2013,0.1661,83,-56.94,-63.9,3746.2
abnormal_high_speed_20kph,321,229.2839,229.9982,abnormal,1,0.048036,0.163116,3.3957,-0.3418,0.061296,0.029288,0.167748,2.7367,-0.1031,0.1767,73,-56.75,-64.3,3686.3
abnormal_high_speed_20kph,322,229.9999,230.71,abnormal,1,0.049695,0.191871,3.861,-0.4526,0.064116,0.028779,0.19684,3.07,-0.1584,0.1649,78,-57.47,-63.95,3678.6
abnormal_high_speed_20kph,323,230.7104,231.424,abnormal,1,0.048168,0.1949,4.0463,-0.3793,0.062003,0.028211,0.197567,3.1864,0.2506,0.1752,78,-57.48,-62.69,3812.6
abnormal_high_speed_20kph,324,231.4286,232.14,abnormal,1,0.04655,0.201109,4.3203,-0.272,0.059383,0.028416,0.21161,3.5635,0.0694,0.18,78,-57.78,-63.86,3682.6
abnormal_high_speed_20kph,325,232.1405,232.8504,abnormal,1,0.047193,0.188209,3.9881,-0.3602,0.060255,0.028701,0.19174,3.1822,-0.1375,0.1726,99,-56.91,-62.94,3776.4
abnormal_high_speed_20kph,326,232.8582,233.5681,abnormal,1,0.046699,0.176609,3.7819,-0.2611,0.059488,0.028682,0.196841,3.3089,0.1984,0.183,84,-57.02,-63.12,3733.5
abnormal_high_speed_20kph,327,233.5698,234.2803,abnormal,1,0.044381,0.162548,3.6625,-0.1081,0.055347,0.029599,0.167226,3.0214,-0.132,0.1927,96,-56.3,-62.91,3847.7
abnormal_high_speed_20kph,328,234.2841,234.9985,abnormal,1,0.047933,0.192269,4.0112,-0.2269,0.061087,0.029387,0.194444,3.1831,0.2985,0.187,88,-58.19,-61.34,3889.6
abnormal_high_speed_20kph,329,234.9998,235.7099,abnormal,1,0.045864,0.166418,3.6285,-0.3014,0.0584,0.028223,0.174142,2.9819,-0.0466,0.1813,102,-57.56,-62.47,3853.0
abnormal_high_speed_20kph,330,235.7103,236.4242,abnormal,1,0.045531,0.156372,3.4344,-0.37,0.058137,0.027682,0.161296,2.7744,-0.1795,0.1718,86,-56.97,-63.2,3821.3
abnormal_high_speed_20kph,331,236.4286,237.1399,abnormal,1,0.049467,0.186626,3.7727,-0.3759,0.063572,0.029201,0.191102,3.0061,-0.0435,0.1742,77,-57.12,-62.69,3790.7
